;authors;article_url;doi;volume_name;volume_date;volume_url;year;keywords
1678;['Wynne, Mark A.'];https://www.sciencedirect.com/science/article/pii/S0164070496800656;https://doi.org/10.1016/S0164-0704(96)80065-6;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['balanced', 'budget', 'multipliers']
1679;['Daniel, Betty C.', 'Kim, Hong-Bum'];https://www.sciencedirect.com/science/article/pii/S0164070496800668;https://doi.org/10.1016/S0164-0704(96)80066-8;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['financial', 'dualism', 'cash-in-advance', 'economy']
1680;['Norrbin, Stefan C.', 'Reffett, Kevin L.'];https://www.sciencedirect.com/science/article/pii/S0164070496800681;https://doi.org/10.1016/S0164-0704(96)80068-1;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['substitution', 'test', 'long-run', 'money', 'demand']
1681;['Lee, Kiseok', 'Ratti, Ronald A.'];https://www.sciencedirect.com/science/article/pii/S0164070496800693;https://doi.org/10.1016/S0164-0704(96)80069-3;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['asymmetric', 'costs', 'disequilibrium', 'forecasting', 'money', 'demand']
1682;['Parker, Randall E.', 'Rothman, Philip'];https://www.sciencedirect.com/science/article/pii/S016407049680070X;https://doi.org/10.1016/S0164-0704(96)80070-X;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['evidence', 'stabilization', 'postwar', 'economic', 'fluctuations']
1683;['Strauss, Jack'];https://www.sciencedirect.com/science/article/pii/S0164070496800711;https://doi.org/10.1016/S0164-0704(96)80071-1;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['cointegrating', 'relationship', 'productivity', 'real', 'exchange', 'rates', 'purchasing', 'power', 'parity']
1684;['Vijverberg, Chu-Ping C.'];https://www.sciencedirect.com/science/article/pii/S0164070496800723;https://doi.org/10.1016/S0164-0704(96)80072-3;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['macroeconomic', 'conditions', 'class', 'mobility', 'inequality']
1685;['Einarsson, Tor', 'Marquis, Milton H.'];https://www.sciencedirect.com/science/article/pii/S0164070496800735;https://doi.org/10.1016/S0164-0704(96)80073-5;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['note', 'human', 'capital', 'externalities']
1686;['Chetty, V.K.', 'Ratha, Dilip'];https://www.sciencedirect.com/science/article/pii/S0164070496800747;https://doi.org/10.1016/S0164-0704(96)80074-7;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['finite', 'life', 'times', 'growth']
1687;['Kirschner, Denise', 'Rhee, Wooheon'];https://www.sciencedirect.com/science/article/pii/S0164070496800759;https://doi.org/10.1016/S0164-0704(96)80075-9;Volume 18;Spring 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/2;1996;['predicting', 'pattern', 'economics', 'research', 'case', 'real', 'business', 'cycle', 'theory']
1688;['Peter Ferderer, J.'];https://www.sciencedirect.com/science/article/pii/S0164070496800012;https://doi.org/10.1016/S0164-0704(96)80001-2;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['oil', 'price', 'volatility', 'macroeconomy']
1689;['Ozlu, Elvan'];https://www.sciencedirect.com/science/article/pii/S0164070496800024;https://doi.org/10.1016/S0164-0704(96)80002-4;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['aggregate', 'economic', 'fluctuations', 'endogenous', 'growth', 'models']
1690;['Christodoulakis, Nicos', 'Garratt, Anthony', 'Currie, David'];https://www.sciencedirect.com/science/article/pii/S0164070496800036;https://doi.org/10.1016/S0164-0704(96)80003-6;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['target', 'zones', 'alternative', 'proposals', 'g3', 'policy', 'coordination', 'empirical', 'evaluation', 'using', 'gem']
1691;['Dibooǧlu, Selahattin'];https://www.sciencedirect.com/science/article/pii/S0164070496800048;https://doi.org/10.1016/S0164-0704(96)80004-8;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['real', 'disturbances', 'relative', 'prices', 'purchasing', 'power', 'parity']
1692;['Jansen, Dennis W.', 'Kishan, Ruby Pandey'];https://www.sciencedirect.com/science/article/pii/S016407049680005X;https://doi.org/10.1016/S0164-0704(96)80005-X;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['evaluation', 'federal', 'reserve', 'forecasting']
1693;['Evans, J.Lynne', 'Amey, Michael C.'];https://www.sciencedirect.com/science/article/pii/S0164070496800061;https://doi.org/10.1016/S0164-0704(96)80006-1;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['seigniorage', 'tax', 'smoothing', 'testing', 'extended', 'tax-smoothing', 'model']
1694;['Zhang, Junxi'];https://www.sciencedirect.com/science/article/pii/S0164070496800073;https://doi.org/10.1016/S0164-0704(96)80007-3;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['simple', 'pecuniary', 'model', 'money', 'growth', 'transactions', 'cost']
1695;['Soliman, A.S.'];https://www.sciencedirect.com/science/article/pii/S0164070496800085;https://doi.org/10.1016/S0164-0704(96)80008-5;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['transitions', 'stable', 'equilibrium', 'points', 'periodic', 'cycles', 'chaos', 'phillips', 'curve', 'system']
1696;['Lenehan, A.J.'];https://www.sciencedirect.com/science/article/pii/S0164070496800097;https://doi.org/10.1016/S0164-0704(96)80009-7;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['macroeconomic', 'effects', 'postwar', 'baby', 'boom', 'evidence', 'australia']
1697;['Bahmani-Oskooee, Mohsen'];https://www.sciencedirect.com/science/article/pii/S0164070496800103;https://doi.org/10.1016/S0164-0704(96)80010-3;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;['black', 'market', 'exchange', 'rate', 'demand', 'money', 'iran']
1698;['Petrović, Pavle', 'Vujošević, Zorica'];https://www.sciencedirect.com/science/article/pii/S0164070496800115;https://doi.org/10.1016/S0164-0704(96)80011-5;Volume 18;Winter 1996;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/18/issue/1;1996;"['comment', 'frenkel', 'taylor', ""'s"", 'money', 'demand', 'inflation', 'yugoslavia', '1980–1989']"
1699;['Leachman, Lori L.', 'Francis, Bill'];https://www.sciencedirect.com/science/article/pii/0164070495800832;https://doi.org/10.1016/0164-0704(95)80083-2;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['long-run', 'relations', 'among', 'g-5', 'g-7', 'equity', 'markets', 'evidence', 'plaza', 'louvre', 'accords']
1700;['Goldberg, Michael D.'];https://www.sciencedirect.com/science/article/pii/0164070495800840;https://doi.org/10.1016/0164-0704(95)80084-0;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['symmetry', 'restrictions', 'semblance', 'neutrality', 'exchange', 'rate', 'models']
1701;['Jung, Chulho'];https://www.sciencedirect.com/science/article/pii/0164070495800859;https://doi.org/10.1016/0164-0704(95)80085-9;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['optimal', 'management', 'international', 'reserves']
1702;['Asada, Toichiro', 'Semmler, Willi'];https://www.sciencedirect.com/science/article/pii/0164070495800867;https://doi.org/10.1016/0164-0704(95)80086-7;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['growth', 'finance', 'intertemporal', 'model']
1703;['Damania, D.', 'Masden, Jakob B.'];https://www.sciencedirect.com/science/article/pii/0164070495800875;https://doi.org/10.1016/0164-0704(95)80087-5;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['monetary', 'policy', 'macroeconomic', 'equilibrium', 'oligopolistic', 'economy']
1704;['Moazzami, Bakhtiar', 'Gupta, Kanhaya L.'];https://www.sciencedirect.com/science/article/pii/0164070495800883;https://doi.org/10.1016/0164-0704(95)80088-3;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['quantity', 'theory', 'money', 'long-run', 'implications']
1705;['Rhee, Wooheon', 'Rich, Robert W.'];https://www.sciencedirect.com/science/article/pii/0164070495800891;https://doi.org/10.1016/0164-0704(95)80089-1;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['inflation', 'asymmetric', 'effects', 'money', 'output', 'fluctuations']
1706;['De Mello, L.R.'];https://www.sciencedirect.com/science/article/pii/0164070495800905;https://doi.org/10.1016/0164-0704(95)80090-5;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['vintage', 'capital', 'accumulation', 'endogenous', 'growth', 'conditions']
1707;['Dowd, Kevin'];https://www.sciencedirect.com/science/article/pii/0164070495800913;https://doi.org/10.1016/0164-0704(95)80091-3;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['deflating', 'productivity', 'norm']
1708;['Selgin, George'];https://www.sciencedirect.com/science/article/pii/0164070495800921;https://doi.org/10.1016/0164-0704(95)80092-1;Volume 17;Autumn 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/4;1995;['case', 'productivity', 'norm', 'comment', 'dowd']
1709;['Holmes, James M.', 'Dowd, Michael R.', 'Black, David C.'];https://www.sciencedirect.com/science/article/pii/016407049580059X;https://doi.org/10.1016/0164-0704(95)80059-X;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['ignorance', 'may', 'optimal', 'welfare', 'implications', 'rational', 'versus', 'non-rational', 'expectations']
1710;['Lastrapes, William D.', 'Selgin, George'];https://www.sciencedirect.com/science/article/pii/0164070495800603;https://doi.org/10.1016/0164-0704(95)80060-3;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['liquidity', 'effect', 'identifying', 'short-run', 'interest', 'rate', 'dynamics', 'using', 'long-run', 'restrictions']
1711;['Gray, Jo Anna', 'Wu, Ying'];https://www.sciencedirect.com/science/article/pii/0164070495800611;https://doi.org/10.1016/0164-0704(95)80061-1;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['equilibrium', 'credit', 'rationing', 'interest', 'rates']
1712;['Faig, Miquel'];https://www.sciencedirect.com/science/article/pii/016407049580062X;https://doi.org/10.1016/0164-0704(95)80062-X;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['simple', 'economy', 'human', 'capital', 'transitional', 'dynamics', 'technology', 'shocks', 'fiscal', 'policies']
1713;['Van Dalen, Hendrik P.'];https://www.sciencedirect.com/science/article/pii/0164070495800638;https://doi.org/10.1016/0164-0704(95)80063-8;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['intertemporal', 'substitution', 'war', 'peace', 'evidence', 'united', 'kingdom', '1830–1990']
1714;['Otto, Glenn', 'Voss, Graham M.'];https://www.sciencedirect.com/science/article/pii/0164070495800646;https://doi.org/10.1016/0164-0704(95)80064-6;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['consumption', 'external', 'assets', 'real', 'interest', 'rate']
1715;['Bianconi, Marcelo'];https://www.sciencedirect.com/science/article/pii/0164070495800654;https://doi.org/10.1016/0164-0704(95)80065-4;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['inflation', 'real', 'price', 'equities', 'theory', 'empirical', 'evidence']
1716;['Davis, George', 'Toma, Mark'];https://www.sciencedirect.com/science/article/pii/0164070495800662;https://doi.org/10.1016/0164-0704(95)80066-2;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['inflation', 'reserve', 'requirements', 'real', 'interest', 'rates', 'direct', 'indirect', 'loan', 'markets']
1717;['Pecorino, Paul'];https://www.sciencedirect.com/science/article/pii/0164070495800670;https://doi.org/10.1016/0164-0704(95)80067-0;Volume 17;Summer 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/3;1995;['inflation', 'human', 'capital', 'accumulation', 'long-run', 'growth']
1718;['Montgomery, Michael R.'];https://www.sciencedirect.com/science/article/pii/0164070495800964;https://doi.org/10.1016/0164-0704(95)80096-4;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['capital', 'complementarity', 'time-to-build', 'persistence', 'investment', 'starts']
1719;['Craig, Lee A.', 'Fisher, Douglas', 'Spencer, Theresa A.'];https://www.sciencedirect.com/science/article/pii/0164070495800972;https://doi.org/10.1016/0164-0704(95)80097-2;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['inflation', 'money', 'growth', 'international', 'gold', 'standard', '1850–1913']
1720;['Gamber, Edward N.', 'Hakes, David R.'];https://www.sciencedirect.com/science/article/pii/0164070495800980;https://doi.org/10.1016/0164-0704(95)80098-0;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['shifts', 'federal', 'reserve', 'policy', 'regimes', 'explain', 'interest', 'rate', 'anomalies']
1721;['Pemberton, James'];https://www.sciencedirect.com/science/article/pii/0164070495800999;https://doi.org/10.1016/0164-0704(95)80099-9;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['trends', 'versus', 'cycles', 'asymmetric', 'preferences', 'heterogeneous', 'individual', 'responses']
1722;['Hall, Thomas E.'];https://www.sciencedirect.com/science/article/pii/0164070495801006;https://doi.org/10.1016/0164-0704(95)80100-6;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['price', 'cyclicality', 'natural', 'rate-nominal', 'demand', 'shock', 'model']
1723;['Chen, Chau-Nan', 'Chang, Pin-Tsun', 'Chen, Shikuan'];https://www.sciencedirect.com/science/article/pii/0164070495801014;https://doi.org/10.1016/0164-0704(95)80101-4;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['sung', 'ming', 'paper', 'monies', 'currency', 'competition', 'currency', 'bubbles']
1724;['Myatt, Anthony', 'Scarth, William M.'];https://www.sciencedirect.com/science/article/pii/0164070495801022;https://doi.org/10.1016/0164-0704(95)80102-2;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['fiscal', 'spending', 'contractionary', 'interest', 'rates', 'supply-side', 'effects']
1725;['Garrison, Charles B.', 'Lee, Feng-Yao'];https://www.sciencedirect.com/science/article/pii/0164070495801030;https://doi.org/10.1016/0164-0704(95)80103-0;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['effect', 'macroeconomic', 'variables', 'economic', 'growth', 'rates', 'cross-country', 'study']
1726;['Loewy, Michael B.'];https://www.sciencedirect.com/science/article/pii/0164070495801049;https://doi.org/10.1016/0164-0704(95)80104-9;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['equilibrium', 'policy', 'dynamically', 'naive', 'agents']
1727;['Peláez, Rolando F.'];https://www.sciencedirect.com/science/article/pii/0164070495801057;https://doi.org/10.1016/0164-0704(95)80105-7;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['fisher', 'effect', 'reprise']
1728;['İmrohoroǧlu, Selahattin'];https://www.sciencedirect.com/science/article/pii/0164070495801065;https://doi.org/10.1016/0164-0704(95)80106-5;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['markov', 'switching', 'model', 'hungarian', 'price', 'stabilization', 'plan', '1924']
1729;['Shen, Chung-Hua', 'Hakes, david R.'];https://www.sciencedirect.com/science/article/pii/0164070495801073;https://doi.org/10.1016/0164-0704(95)80107-3;Volume 17;Spring 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/2;1995;['monetary', 'policy', 'decision-making', 'hierarchy', 'case', 'taiwan']
1730;['Erenburg, S.J.', 'Wohar, Mark E.'];https://www.sciencedirect.com/science/article/pii/0164070495800018;https://doi.org/10.1016/0164-0704(95)80001-8;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['public', 'private', 'investment', 'causal', 'linkages']
1731;['Ziesemer, Thomas'];https://www.sciencedirect.com/science/article/pii/0164070495800026;https://doi.org/10.1016/0164-0704(95)80002-6;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['growth', 'imported', 'capital', 'goods', 'limited', 'export', 'demand', 'foreign', 'debt']
1732;['Kandil, Magda', 'Woods, Jeffrey G.'];https://www.sciencedirect.com/science/article/pii/0164070495800034;https://doi.org/10.1016/0164-0704(95)80003-4;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['cross-industry', 'examination', 'lucas', 'misperceptions', 'model']
1733;['Choudhry, Taufiq'];https://www.sciencedirect.com/science/article/pii/0164070495800042;https://doi.org/10.1016/0164-0704(95)80004-2;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['high', 'inflation', 'rates', 'long-run', 'money', 'demand', 'function', 'evidence', 'cointegration', 'tests']
1734;['Karfakis, Costas I.', 'Moschos, Demetrios M.'];https://www.sciencedirect.com/science/article/pii/0164070495800050;https://doi.org/10.1016/0164-0704(95)80005-0;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['information', 'content', 'yield', 'curve', 'australia']
1735;['Froyen, Richard T.', 'Waud, Roger N.'];https://www.sciencedirect.com/science/article/pii/0164070495800069;https://doi.org/10.1016/0164-0704(95)80006-9;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['optimal', 'seigniorage', 'versus', 'interest', 'rate', 'smoothing']
1736;['Landon, Stuart'];https://www.sciencedirect.com/science/article/pii/0164070495800077;https://doi.org/10.1016/0164-0704(95)80007-7;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['testing', 'aggregate', 'neutrality', 'heterogeneous', 'sectors']
1737;['Mounts, Wm.Stewart', 'Sowell, Clifford'];https://www.sciencedirect.com/science/article/pii/0164070495800085;https://doi.org/10.1016/0164-0704(95)80008-5;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['statistical', 'note', 'possible', 'institutional', 'regimes', 'budget', 'policy']
1738;['Agénor, Pierre-Richard'];https://www.sciencedirect.com/science/article/pii/0164070495800093;https://doi.org/10.1016/0164-0704(95)80009-3;Volume 17;Winter 1995;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/17/issue/1;1995;['credibility', 'effects', 'price', 'controls', 'disinflation', 'programs']
1739;['Cosimano, Thomas F.', 'Sheehan, Richard G.'];https://www.sciencedirect.com/science/article/pii/0164070494900019;https://doi.org/10.1016/0164-0704(94)90001-9;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['federal', 'reserve', 'operating', 'procedure', '1984–1990', 'empirical', 'analysis']
1740;['Keil, Manfred W.', 'Symons, James S.V.'];https://www.sciencedirect.com/science/article/pii/0164070494900027;https://doi.org/10.1016/0164-0704(94)90002-7;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['aggregate', 'model', 'canadian', 'labor', 'market']
1741;['Ees, Hans Van', 'Garretsen, Harry'];https://www.sciencedirect.com/science/article/pii/0164070494900035;https://doi.org/10.1016/0164-0704(94)90003-5;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['liquidity', 'business', 'investment', 'evidence', 'dutch', 'panel', 'data']
1742;['Chowdhury, Abdur R.'];https://www.sciencedirect.com/science/article/pii/0164070494900043;https://doi.org/10.1016/0164-0704(94)90004-3;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['stock', 'market', 'interdependencies', 'evidence', 'asian', 'nies']
1743;['Scotese, Carol A.'];https://www.sciencedirect.com/science/article/pii/0164070494900051;https://doi.org/10.1016/0164-0704(94)90005-1;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['forecast', 'smoothing', 'optimal', 'under-utilization', 'information', 'federal', 'reserve']
1744;['Lombra, Raymond E.'];https://www.sciencedirect.com/science/article/pii/016407049490006X;https://doi.org/10.1016/0164-0704(94)90006-X;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['modeling', 'changes', 'monetary', 'policy', 'regimes']
1745;['Pasula, Kit'];https://www.sciencedirect.com/science/article/pii/0164070494900078;https://doi.org/10.1016/0164-0704(94)90007-8;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['sterilization', 'ricardian', 'equivalence', 'structural', 'reduced-form', 'estimates', 'offset', 'coefficient']
1746;['Vernon, J.R.'];https://www.sciencedirect.com/science/article/pii/0164070494900086;https://doi.org/10.1016/0164-0704(94)90008-6;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['unemployment', 'rates', 'postbellum', 'america', '1869–1899']
1747;['Yakita, Akira'];https://www.sciencedirect.com/science/article/pii/0164070494900094;https://doi.org/10.1016/0164-0704(94)90009-4;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['public', 'investment', 'criterion', 'distorted', 'capital', 'markets', 'overlapping', 'generations', 'economy']
1748;['Salyer, Kevin D.'];https://www.sciencedirect.com/science/article/pii/0164070494900108;https://doi.org/10.1016/0164-0704(94)90010-8;Volume 16;Autumn 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/4;1994;['term', 'structure', 'interest', 'rates', 'within', 'production', 'economy', 'parametric', 'example']
1749;['Hu, Sheng Cheng'];https://www.sciencedirect.com/science/article/pii/0164070494900132;https://doi.org/10.1016/0164-0704(94)90013-2;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['transactions', 'cost', 'durable', 'consumption', 'general-equilibrium', 'approach']
1750;['Mahdavi, Saeid', 'Zhou, Su'];https://www.sciencedirect.com/science/article/pii/0164070494900140;https://doi.org/10.1016/0164-0704(94)90014-0;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['purchasing', 'power', 'parity', 'high-inflation', 'countries', 'evidence']
1751;['Sasakura, Kazuyuki'];https://www.sciencedirect.com/science/article/pii/0164070494900159;https://doi.org/10.1016/0164-0704(94)90015-9;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;"['dynamic', 'behavior', 'schinasi', ""'s"", 'business', 'cycle', 'model']"
1752;['Cunningham, Steven R.', 'Vilasuso, Jon'];https://www.sciencedirect.com/science/article/pii/0164070494900167;https://doi.org/10.1016/0164-0704(94)90016-7;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['comparing', 'u.s.', 'gnp', 'volatility', 'across', 'exchange', 'rate', 'regimes', 'application', 'spahe', 'cracking']
1753;['Belton, Willie J.', 'Cebula, Richard J.'];https://www.sciencedirect.com/science/article/pii/0164070494900175;https://doi.org/10.1016/0164-0704(94)90017-5;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['federal', 'reserve', 'create', 'political', 'monetary', 'cycles']
1754;['Ellis, Christopher J', 'Kolpin, Van'];https://www.sciencedirect.com/science/article/pii/0164070494900183;https://doi.org/10.1016/0164-0704(94)90018-3;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['symmetric', 'information', 'implicit', 'contracts', 'labor', 'pool', 'capital', 'stock', 'endogenous']
1755;['Ni, Shawn', 'Wang, Xinghe'];https://www.sciencedirect.com/science/article/pii/0164070494900191;https://doi.org/10.1016/0164-0704(94)90019-1;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['human', 'capital', 'income', 'taxation', 'endogenous', 'growth', 'model']
1756;['Zagorsky, Jay L.'];https://www.sciencedirect.com/science/article/pii/0164070494900205;https://doi.org/10.1016/0164-0704(94)90020-5;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['stock', 'market', 'data', 'vacancies', 'sectoral', 'dispersion']
1757;['Natividad-Carlos, Fidelina B.'];https://www.sciencedirect.com/science/article/pii/0164070494900213;https://doi.org/10.1016/0164-0704(94)90021-3;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['monetary', 'policy', 'fiscal', 'policy', 'intervention', 'model', 'exchange-rate', 'aggregate-demand', 'dynamics']
1758;['Waller, Christopher J.', 'Lewarne, Stephen'];https://www.sciencedirect.com/science/article/pii/0164070494900221;https://doi.org/10.1016/0164-0704(94)90022-1;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['expository', 'model', 'credit', 'rationing']
1759;['Mitchell, Douglas W.'];https://www.sciencedirect.com/science/article/pii/016407049490023X;https://doi.org/10.1016/0164-0704(94)90023-X;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['business', 'cycle', 'sources', 'price', 'level-output', 'correlation']
1760;['Siebrand, Jan C.', 'Swank, Otto H.'];https://www.sciencedirect.com/science/article/pii/0164070494900248;https://doi.org/10.1016/0164-0704(94)90024-8;Volume 16;Summer 1994;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/16/issue/3;1994;['partisan', 'profiles', 'presidential', 'policies', 'extension', 'presidential', 'preferences', 'inflation', 'versus', 'unemployment']
